airline,carrier_name,src,dst,dst_country,region,equipment,aircraft_name,eis_year,type_vintage_age,body,is_widebody,seats,distance_km,dest_connectivity,is_africa
AF,Air France,ATL,JAX,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,434.4457415223961,45,0
AF,Air France,ATL,JFK,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,1222.0934389187266,455,0
AF,Air France,ATL,JFK,United States,North America,752,Boeing 757-200,1983,41,narrowbody,0,200,1222.0934389187266,455,0
AF,Air France,ATL,JFK,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1222.0934389187266,455,0
AF,Air France,ATL,JFK,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,1222.0934389187266,455,0
AF,Air France,ATL,LAS,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2804.8279085707227,252,0
AF,Air France,ATL,LAS,United States,North America,753,Boeing 757-300,1999,25,narrowbody,0,243,2804.8279085707227,252,0
AF,Air France,ATL,LAX,United States,North America,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,3125.7765263601914,498,0
AF,Air France,ATL,LAX,United States,North America,763,Boeing 767-300,1986,38,widebody,1,218,3125.7765263601914,498,0
AF,Air France,ATL,LAX,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3125.7765263601914,498,0
AF,Air France,ATL,LAX,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,3125.7765263601914,498,0
AF,Air France,ATL,LEX,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,489.49747598534117,20,0
AF,Air France,ATL,LEX,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,489.49747598534117,20,0
AF,Air France,ATL,LEX,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,489.49747598534117,20,0
AF,Air France,ATL,LEX,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,489.49747598534117,20,0
AF,Air France,ATL,LFT,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,808.7514007543349,6,0
AF,Air France,ATL,LGA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1224.8675556123217,158,0
AF,Air France,ATL,LGA,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,1224.8675556123217,158,0
AF,Air France,ATL,LHR,United Kingdom,Europe,764,Boeing 767-400,2000,24,widebody,1,245,6760.763839225036,524,0
AF,Air France,ATL,LHR,United Kingdom,Europe,77L,Boeing 777-200LR,2006,18,widebody,1,317,6760.763839225036,524,0
AF,Air France,ATL,LHR,United Kingdom,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6760.763839225036,524,0
AF,Air France,ATL,LIT,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,727.1602851633608,29,0
AF,Air France,ATL,MAD,Spain,Europe,764,Boeing 767-400,2000,24,widebody,1,245,6961.619005812714,331,0
AF,Air France,ATL,MAN,United Kingdom,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,6580.99385905668,311,0
AF,Air France,ATL,MCI,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1113.375497783347,77,0
AF,Air France,ATL,MCI,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1113.375497783347,77,0
AF,Air France,ATL,MCI,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1113.375497783347,77,0
AF,Air France,ATL,MCO,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,650.7363446314482,238,0
AF,Air France,ATL,MDT,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,997.1336620358046,19,0
AF,Air France,ATL,MDT,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,997.1336620358046,19,0
AF,Air France,ATL,MDW,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,951.9605263942913,132,0
AF,Air France,ATL,MDW,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,951.9605263942913,132,0
AF,Air France,ATL,MDW,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,951.9605263942913,132,0
AF,Air France,ATL,MEM,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,532.7925237937135,54,0
AF,Air France,ATL,MEX,Mexico,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,2143.394505722193,242,0
AF,Air France,ATL,MEX,Mexico,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,2143.394505722193,242,0
AF,Air France,ATL,MGM,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,236.0132387800246,7,0
AF,Air France,ATL,MHT,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1531.067789453141,20,0
AF,Air France,ATL,MIA,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,959.0645602676874,366,0
AF,Air France,ATL,MIA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,959.0645602676874,366,0
AF,Air France,ATL,MIA,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,959.0645602676874,366,0
AF,Air France,ATL,MKE,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1078.353344778379,60,0
AF,Air France,ATL,MKE,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1078.353344778379,60,0
AF,Air France,ATL,MLB,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,713.283052522829,5,0
AF,Air France,ATL,MLI,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1020.0406541073008,15,0
AF,Air France,ATL,MLI,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,1020.0406541073008,15,0
AF,Air France,ATL,MLU,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,719.8329698416734,6,0
AF,Air France,ATL,MOB,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,485.9345770414259,9,0
AF,Air France,ATL,MOB,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,485.9345770414259,9,0
AF,Air France,ATL,MOB,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,485.9345770414259,9,0
AF,Air France,ATL,MOB,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,485.9345770414259,9,0
AF,Air France,ATL,MOB,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,485.9345770414259,9,0
AF,Air France,ATL,MSN,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1139.5015096744899,17,0
AF,Air France,ATL,MSN,United States,North America,73W,Boeing 737-700 (winglets),1998,26,narrowbody,0,143,1139.5015096744899,17,0
AF,Air France,ATL,MSN,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1139.5015096744899,17,0
AF,Air France,ATL,MSP,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1459.718127018694,212,0
AF,Air France,ATL,MSP,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1459.718127018694,212,0
AF,Air France,ATL,MSP,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1459.718127018694,212,0
AF,Air France,ATL,MSY,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,683.5719060307287,125,0
AF,Air France,ATL,MSY,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,683.5719060307287,125,0
AF,Air France,ATL,MSY,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,683.5719060307287,125,0
AF,Air France,ATL,MTY,Mexico,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1745.2431573265299,73,0
AF,Air France,ATL,MUC,Germany,Europe,764,Boeing 767-400,2000,24,widebody,1,245,7701.967004873525,360,0
AF,Air France,ATL,MYR,United States,North America,CR7,Bombardier CRJ-700,2001,23,regional_jet,0,70,508.99139141477025,34,0
AF,Air France,ATL,MYR,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,508.99139141477025,34,0
AF,Air France,ATL,NAS,Bahamas,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1169.4387087746934,68,0
AF,Air France,ATL,OAJ,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,640.3389285403601,7,0
AF,Air France,ATL,OKC,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1221.6451687396157,41,0
AF,Air France,ATL,OKC,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1221.6451687396157,41,0
AF,Air France,ATL,OMA,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1321.0472363918216,35,0
AF,Air France,ATL,OMA,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1321.0472363918216,35,0
AF,Air France,ATL,ORD,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,976.3278291656196,550,0
AF,Air France,ATL,ORD,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,976.3278291656196,550,0
AF,Air France,ATL,ORD,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,976.3278291656196,550,0
AF,Air France,ATL,ORD,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,976.3278291656196,550,0
AF,Air France,ATL,ORD,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,976.3278291656196,550,0
AF,Air France,ATL,ORF,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,829.7069492609256,38,0
AF,Air France,ATL,ORF,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,829.7069492609256,38,0
AF,Air France,ATL,PBI,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,877.9982503333684,44,0
AF,Air France,ATL,PBI,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,877.9982503333684,44,0
AF,Air France,ATL,PDX,United States,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,3489.1612400893214,117,0
AF,Air France,ATL,PDX,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,3489.1612400893214,117,0
AF,Air France,ATL,PHF,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,817.2204221283627,9,0
AF,Air France,ATL,PHL,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1071.592953109364,287,0
AF,Air France,ATL,PHL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1071.592953109364,287,0
AF,Air France,ATL,PHL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1071.592953109364,287,0
AF,Air France,ATL,PHL,United States,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,1071.592953109364,287,0
AF,Air France,ATL,PHL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1071.592953109364,287,0
AF,Air France,ATL,PHX,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2549.081233958843,257,0
AF,Air France,ATL,PHX,United States,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,2549.081233958843,257,0
AF,Air France,ATL,PHX,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,2549.081233958843,257,0
AF,Air France,ATL,PHX,United States,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,2549.081233958843,257,0
AF,Air France,ATL,PIA,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,909.7134603806975,15,0
AF,Air France,ATL,PIT,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,847.9783528811499,74,0
AF,Air France,ATL,PIT,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,847.9783528811499,74,0
AF,Air France,ATL,PNS,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,437.3380279892479,21,0
AF,Air France,ATL,PTY,Panama,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,2779.9424541114654,106,0
AF,Air France,ATL,PVD,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1453.4222437163291,28,0
AF,Air France,ATL,PWM,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1651.74630609182,18,0
AF,Air France,ATL,RDU,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,572.24839306195,84,0
AF,Air France,ATL,RDU,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,572.24839306195,84,0
AF,Air France,ATL,RDU,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,572.24839306195,84,0
AF,Air France,ATL,RIC,United States,North America,73H,Boeing 737-800 (winglets),1998,26,narrowbody,0,162,773.1799646136883,38,0
AF,Air France,ATL,RIC,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,773.1799646136883,38,0
AF,Air France,ATL,RIC,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,773.1799646136883,38,0
AF,Air France,ATL,ROA,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,575.0017892715338,15,0
AF,Air France,ATL,ROA,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,575.0017892715338,15,0
AF,Air France,ATL,ROC,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1206.6707367402778,30,0
AF,Air France,ATL,ROC,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1206.6707367402778,30,0
AF,Air France,ATL,RSW,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,830.2624833138959,65,0
AF,Air France,ATL,RSW,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,830.2624833138959,65,0
AF,Air France,ATL,RSW,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,830.2624833138959,65,0
AF,Air France,ATL,SAN,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,3037.6832293226093,119,0
AF,Air France,ATL,SAN,United States,North America,763,Boeing 767-300,1986,38,widebody,1,218,3037.6832293226093,119,0
AF,Air France,ATL,SAT,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,1404.6983915857159,68,0
AF,Air France,ATL,SAT,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,1404.6983915857159,68,0
AF,Air France,ATL,SAT,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,1404.6983915857159,68,0
AF,Air France,ATL,SAV,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,344.8008765372291,23,0
AF,Air France,ATL,SAV,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,344.8008765372291,23,0
AF,Air France,ATL,SAV,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,344.8008765372291,23,0
AF,Air France,ATL,SBN,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,912.7658333008968,11,0
AF,Air France,ATL,SDF,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,518.1191694134917,42,0
AF,Air France,ATL,SDF,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,518.1191694134917,42,0
AF,Air France,ATL,SEA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3504.977057741039,202,0
AF,Air France,ATL,SEA,United States,North America,763,Boeing 767-300,1986,38,widebody,1,218,3504.977057741039,202,0
AF,Air France,ATL,SEA,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,3504.977057741039,202,0
AF,Air France,ATL,SFO,United States,North America,763,Boeing 767-300,1986,38,widebody,1,218,3434.718035567292,250,0
AF,Air France,ATL,SFO,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,3434.718035567292,250,0
AF,Air France,ATL,SFO,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3434.718035567292,250,0
AF,Air France,ATL,SGF,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,904.9730602758367,14,0
AF,Air France,ATL,SGF,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,904.9730602758367,14,0
AF,Air France,ATL,SHV,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,885.5733939633427,8,0
AF,Air France,ATL,SJO,Costa Rica,North America,738,Boeing 737-800,1998,26,narrowbody,0,162,2629.0592431444747,73,0
AF,Air France,ATL,SJU,Puerto Rico,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2490.942451680013,102,0
AF,Air France,ATL,SLC,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,2553.6041879707514,137,0
AF,Air France,ATL,SLC,United States,North America,763,Boeing 767-300,1986,38,widebody,1,218,2553.6041879707514,137,0
AF,Air France,ATL,SLC,United States,North America,320,Airbus A320,1988,36,narrowbody,0,150,2553.6041879707514,137,0
AF,Air France,ATL,SMF,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3359.744794162667,53,0
AF,Air France,ATL,SNA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,3081.274293568246,44,0
AF,Air France,ATL,SRQ,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,716.7896163540396,13,0
AF,Air France,ATL,SRQ,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,716.7896163540396,13,0
AF,Air France,ATL,STL,United States,North America,M90,McDonnell Douglas MD-90,1995,29,narrowbody,0,158,779.0051856208637,107,0
AF,Air France,ATL,STL,United States,North America,717,Boeing 717,1999,25,narrowbody,0,106,779.0051856208637,107,0
AF,Air France,ATL,STL,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,779.0051856208637,107,0
AF,Air France,ATL,STL,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,779.0051856208637,107,0
AF,Air France,ATL,STL,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,779.0051856208637,107,0
AF,Air France,ATL,STR,Germany,Europe,76W,Boeing 767-300ER (winglets),1988,36,widebody,1,218,7516.640262305393,136,0
AF,Air France,ATL,SYR,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1277.6344706811449,26,0
AF,Air France,ATL,SYR,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,1277.6344706811449,26,0
AF,Air France,ATL,TLH,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,360.3684525064865,15,0
AF,Air France,ATL,TLH,United States,North America,M88,McDonnell Douglas MD-88,1987,37,narrowbody,0,150,360.3684525064865,15,0
AF,Air France,ATL,TLH,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,360.3684525064865,15,0
AF,Air France,ATL,TPA,United States,North America,739,Boeing 737-900,2001,23,narrowbody,0,177,654.9517565882101,138,0
AF,Air France,ATL,TPA,United States,North America,757,Boeing 757-200,1983,41,narrowbody,0,200,654.9517565882101,138,0
AF,Air France,ATL,TRI,United States,North America,CRJ,Bombardier CRJ-200,1992,32,regional_jet,0,50,365.2841720450782,7,0
AF,Air France,ATL,TRI,United States,North America,319,Airbus A319,1996,28,narrowbody,0,124,365.2841720450782,7,0
AF,Air France,ATL,TUL,United States,North America,CR9,Bombardier CRJ-900,2003,21,regional_jet,0,90,1082.2625901967942,28,0
